Observed_PM25,Random_Forest_Predicted_PM25,Gradient_Boosting_Predicted_PM25,RF_Residual,GB_Residual
6.583,6.927379999999999,7.307972147330675,-0.34437999999999924,-0.7249721473306749
5.01,5.874886666666666,6.835273049429709,-0.8648866666666661,-1.8252730494297094
8.181,6.261646666666662,7.108172667232435,1.919353333333337,1.072827332767564
6.5,7.171813333333339,7.474394745920277,-0.6718133333333389,-0.9743947459202769
7.644,7.995859999999989,8.12859745448655,-0.35185999999998874,-0.48459745448655056
5.885,6.125883333333332,6.2861530798572245,-0.24088333333333178,-0.4011530798572247
5.161,5.5368433333333265,6.514845029988558,-0.37584333333332687,-1.353845029988558
5.894,5.746623333333333,5.4061579567672595,0.14737666666666716,0.4878420432327406
16.969,21.96280666666663,18.597812211673585,-4.993806666666629,-1.6288122116735835
4.656,4.830179999999997,4.731447414394536,-0.17417999999999711,-0.07544741439453606
5.553,5.723516666666669,6.4825972337531015,-0.17051666666666865,-0.9295972337531015
6.101,5.780929999999989,5.773210140700017,0.32007000000001096,0.3277898592999833
10.945,11.37278666666669,9.320256838149179,-0.4277866666666892,1.6247431618508212
10.356,10.45263000000001,7.9476573263825365,-0.09663000000000999,2.4083426736174633
7.369,8.202863333333342,9.255993342490955,-0.8338633333333423,-1.886993342490955
7.974,7.1369166666666635,7.892467109083609,0.8370833333333367,0.08153289091639149
6.66,7.550319999999997,7.73337339721155,-0.8903199999999964,-1.07337339721155
6.346,6.123573333333336,7.161528062367539,0.22242666666666366,-0.8155280623675392
5.633,6.606690000000006,7.298159899781375,-0.9736900000000057,-1.6651598997813748
9.962,8.67291333333333,8.367898487404691,1.2890866666666696,1.5941015125953086
5.168,5.375226666666662,5.9517232048876245,-0.20722666666666179,-0.7837232048876244
8.068,7.9209066666666645,7.69671068165285,0.14709333333333507,0.3712893183471495
5.128,5.935769999999999,5.595450075557779,-0.8077699999999988,-0.46745007555777907
6.166,6.746913333333335,6.055449471033503,-0.580913333333335,0.1105505289664972
7.916,6.912869999999994,6.889975234555216,1.0031300000000067,1.0260247654447845
5.352,5.339386666666662,5.782541734516669,0.012613333333338694,-0.43054173451666866
6.871,5.615749999999995,5.509130010925701,1.2552500000000055,1.3618699890742993
10.254,10.614656666666656,8.84840028586064,-0.36065666666665663,1.4055997141393597
7.104,6.890326666666662,5.824914801548591,0.21367333333333782,1.2790851984514093
