osm_id,osm_code,osm_fclass,osm_name,osm_ref,osm_oneway,osm_maxspeed,osm_layer,osm_bridge,osm_tunnel,NO2points,NO2drives,NO2_ugm3,NOpoints,NOdrives,NO_ugm3,CO2points,CO2drives,CO2_mgm3,COpoints,COdrives,CO_mgm3,O3points,O3drives,O3_ugm3,PM25points,PM25drives,longitude,latitude,Observed_PM25,RF_Predicted_PM25,GB_Predicted_PM25,RF_Residual,GB_Residual
4934592,5114,secondary,Macartney Bridge,R816,B,50,1,True,False,360,23.0,29.961,373,25.0,11.028,359,23.0,821.557,386,26.0,0.413,136,23.0,38.381,409,27.0,-6.24547085,53.334234300000006,7.938,7.347476666666668,7.366491292043078,0.5905233333333317,0.5715087079569221
7919276,5122,residential,Leeson Park,,B,30,0,False,False,63,14.0,-0.846,78,16.0,-8.987,53,14.0,795.764,70,16.0,0.373,26,14.0,53.115,73,16.0,-6.252437136511953,53.329420542705435,4.546,4.673793333333334,5.060397893490856,-0.12779333333333387,-0.5143978934908553
38265427,5122,residential,Carlingford Parade,,B,30,0,False,False,4,1.0,10.909,25,2.0,-14.493,24,2.0,815.433,26,2.0,0.439,2,1.0,32.913,26,2.0,-6.24228505,53.340631325000004,2.587,6.219676666666671,6.463926084074473,-3.6326766666666708,-3.8769260840744733
2988633,5121,unclassified,,,B,30,0,False,False,6,2.0,22.746,6,2.0,30.845,1,1.0,830.547,5,2.0,0.377,2,1.0,24.476,6,2.0,-6.314989998701055,53.37917358777328,4.107,6.760510000000003,7.598149231534694,-2.6535100000000025,-3.4911492315346937
6247818,5122,residential,McKee Road,,B,30,0,False,False,64,12.0,-4.95,69,14.0,-9.808,68,13.0,783.628,71,14.0,0.332,24,12.0,62.346,77,14.0,-6.291616870891715,53.393117045004686,4.355,4.667709999999999,5.230191169716214,-0.31270999999999827,-0.8751911697162136
27799799,5122,residential,Clonshaugh Drive,,B,50,0,False,False,83,14.0,-0.385,107,18.0,-8.549,100,18.0,805.669,107,18.0,0.343,32,14.0,48.619,106,17.0,-6.204186495500328,53.40488838878359,7.26,7.007956666666681,7.236956421034823,0.25204333333331874,0.023043578965176614
24450825,5122,residential,Wellington Street Lower,,B,30,0,False,False,226,18.0,0.284,303,24.0,-6.979,259,24.0,785.205,296,24.0,0.345,86,18.0,59.788,310,24.0,-6.26715981358311,53.3558782175146,5.129,4.933063333333332,5.314365200222476,0.19593666666666731,-0.18536520022247682
498127536,5141,service,,,B,0,0,False,False,3,2.0,-3.005,3,2.0,-35.745,3,2.0,826.109,3,2.0,0.488,0,,,3,2.0,-6.307761263783299,53.32766117821656,2.77,6.090623333333331,7.04567976171532,-3.3206233333333306,-4.27567976171532
370314502,5115,tertiary,Vernon Avenue,,B,50,0,False,False,202,19.0,17.035,265,21.0,2.677,258,20.0,813.043,270,21.0,0.368,77,19.0,40.112,275,21.0,-6.2025872062560445,53.37029399930878,8.306,7.974886666666668,7.60420368548204,0.33111333333333093,0.7017963145179591
22911007,5122,residential,Kilnamanagh Road,,B,30,0,False,False,123,13.0,7.964,140,16.0,-16.359,131,16.0,797.583,139,16.0,0.352,46,13.0,48.23,143,16.0,-6.331615941654225,53.32152389803565,4.784,4.712143333333335,4.640722680293975,0.07185666666666446,0.14327731970602464
30390261,5122,residential,Claremont Court,,B,30,0,False,False,42,11.0,-3.646,49,13.0,-15.081,44,12.0,798.288,46,13.0,0.348,16,10.0,50.727,55,14.0,-6.283185255863082,53.37061901107567,4.61,4.788886666666666,5.324226244101738,-0.1788866666666653,-0.714226244101738
750298029,5114,secondary,Stillorgan Road,R138,F,60,0,False,False,52,16.0,16.601,56,17.0,-12.731,51,17.0,841.526,56,18.0,0.381,19,15.0,57.776,59,18.0,-6.228158845081748,53.31630390687853,9.074,7.837496666666698,8.053678294026382,1.2365033333333022,1.0203217059736183
81982579,5114,secondary,North Circular Road,R101,B,50,0,False,False,598,33.0,23.777,802,45.0,36.423,689,42.0,832.556,798,45.0,0.395,222,32.0,38.615,868,46.0,-6.2921965569909455,53.35592025450491,5.41,6.367846666666676,7.194857283345511,-0.9578466666666756,-1.7848572833455112
22462853,5122,residential,Furry Park Road,,B,30,0,False,False,117,15.0,8.288,133,18.0,-10.843,117,18.0,800.524,133,18.0,0.338,45,15.0,47.194,139,18.0,-6.19667572396577,53.37249969259425,6.991,6.216373333333337,6.461694741478251,0.7746266666666628,0.5293052585217488
828318639,5114,secondary,Tyrconnell Road,R810,B,50,0,False,False,174,21.0,9.86,203,26.0,24.833,187,24.0,818.685,201,26.0,0.476,61,21.0,44.789,180,26.0,-6.323404651405931,53.337887493288314,6.79,7.1373266666666755,6.65639526301663,-0.34732666666667544,0.1336047369833704
4926189,5114,secondary,Grand Parade,R111,B,50,0,False,False,685,100.0,22.691,814,119.0,7.005,731,123.0,831.859,855,129.0,0.422,259,99.0,42.791,883,128.0,-6.257032562748286,53.33099391383664,9.177,8.600269999999997,7.50888919043236,0.5767300000000031,1.66811080956764
149662540,5141,service,,,B,0,0,False,False,5,5.0,20.592,5,5.0,-12.585,4,4.0,821.257,5,5.0,0.363,0,,,5,5.0,-6.244672051986063,53.37148386787722,10.005,6.575919999999994,7.094682443400001,3.429080000000007,2.9103175566
530919974,5141,service,,,B,0,0,False,False,20,15.0,-4.885,23,18.0,-15.87,15,12.0,778.245,22,17.0,0.352,11,10.0,66.766,23,18.0,-6.270691977825094,53.35375501965981,5.409,5.52671,5.725482697779945,-0.11770999999999976,-0.31648269777994553
5825854,5114,secondary,Cabra Road,R147,B,50,0,False,False,456,36.0,27.666,509,45.0,7.655,434,45.0,817.886,505,45.0,0.401,170,34.0,36.02,556,47.0,-6.295770907495167,53.36150349806038,9.758,7.473980000000001,6.976447040527591,2.284019999999998,2.7815529594724078
133750081,5141,service,,,B,0,0,False,False,10,7.0,8.404,10,7.0,-7.9,9,6.0,803.512,10,7.0,0.35,3,3.0,42.902,11,8.0,-6.33279675,53.375693150000004,5.124,6.070733333333334,5.712390282943256,-0.9467333333333343,-0.5883902829432559
129211806,5115,tertiary,Greenville Avenue,,B,30,0,False,False,417,30.0,0.974,476,34.0,-3.419,436,34.0,784.245,480,34.0,0.335,145,30.0,56.051,482,34.0,-6.27839765593134,53.33374555861534,5.625,5.7337033333333265,5.803196959998786,-0.10870333333332649,-0.17819695999878604
317149210,5114,secondary,Tonlegee Road,R104,B,50,0,False,False,322,27.0,21.286,339,28.0,40.147,294,27.0,852.703,335,28.0,0.505,119,27.0,41.126,424,29.0,-6.167922699875316,53.39110885520325,7.624,6.646706666666677,8.050233191706301,0.9772933333333222,-0.42623319170630136
3791033,5114,secondary,Merrion Street Lower,R815,F,30,0,False,False,85,23.0,24.116,91,24.0,3.079,89,24.0,836.78,93,25.0,0.383,33,23.0,37.297,100,25.0,-6.250277528410213,53.34183983623293,5.58,7.174546666666663,7.292190248450527,-1.5945466666666626,-1.7121902484505274
43180217,5141,service,,,B,30,0,False,False,1,1.0,26.115,1,1.0,-17.177,1,1.0,817.62,1,1.0,0.404,0,,,1,1.0,-6.262827293355771,53.36848765442176,3.767,6.1382866666666756,7.051730465527392,-2.3712866666666756,-3.284730465527392
421929498,5141,service,,,B,30,0,False,False,7,7.0,16.075,8,8.0,-2.338,7,7.0,796.431,8,8.0,0.383,3,3.0,50.006,9,9.0,-6.1735869814902955,53.380164584161385,6.472,6.679336666666666,7.2469431193601554,-0.20733666666666561,-0.774943119360155
3809969,5122,residential,Prospect Avenue,,B,30,0,False,False,63,9.0,-4.207,71,10.0,-16.091,60,9.0,782.035,69,10.0,0.35,22,9.0,56.555,75,10.0,-6.271567671287643,53.36887712224967,5.515,5.137973333333335,5.259431279242062,0.37702666666666484,0.255568720757938
54683627,5122,residential,Shrewsbury,,B,30,0,False,False,7,1.0,13.745,7,1.0,-32.183,5,1.0,817.087,7,1.0,0.385,2,1.0,49.673,7,1.0,-6.220135615142242,53.32492520031409,5.651,7.002186666666665,7.738117294212981,-1.3511866666666652,-2.087117294212981
4302766,5121,unclassified,Odd Lamp Road,,B,50,0,False,False,135,4.0,-10.424,135,4.0,0.017,128,4.0,786.685,136,4.0,0.287,48,4.0,58.509,142,4.0,-6.325769085032531,53.3604854242295,2.806,3.480916666666661,4.874676071197847,-0.6749166666666611,-2.0686760711978467
240179944,5141,service,,,F,0,0,False,False,2,2.0,22.458,1,1.0,41.893,1,1.0,843.767,1,1.0,0.369,2,2.0,78.977,2,2.0,-6.25515604050895,53.30813050768634,8.586,7.063703333333327,7.1465210387492055,1.5222966666666737,1.4394789612507948
7972730,5122,residential,Shanliss Avenue,,B,30,0,False,False,70,13.0,1.183,88,15.0,-9.578,82,15.0,795.347,90,15.0,0.332,26,13.0,52.116,98,16.0,-6.251757242810147,53.39598588991767,5.958,5.95914666666668,5.249386803355416,-0.0011466666666795078,0.7086131966445839
3753962,5121,unclassified,,,B,50,0,False,False,49,13.0,6.611,56,15.0,0.67,46,14.0,812.436,56,15.0,0.347,20,13.0,46.675,59,15.0,-6.312388327770625,53.3622128199857,5.298,5.3651466666666705,5.825332748338034,-0.06714666666667046,-0.5273327483380337
8403822,5122,residential,Wolfe Tone Street,,B,30,0,False,False,231,24.0,9.39,233,25.0,-14.965,202,25.0,809.887,231,25.0,0.379,90,24.0,51.449,244,25.0,-6.2677200560922675,53.349460847680504,7.281,6.558413333333334,6.098751903401008,0.7225866666666656,1.1822480965989914
33925611,5115,tertiary,Irwin Street,,B,30,0,False,False,120,18.0,19.008,172,23.0,-22.484,152,23.0,802.84,175,23.0,0.347,45,18.0,42.495,182,23.0,-6.297107575065354,53.34321269284398,7.205,7.856333333333338,6.48855452463861,-0.651333333333338,0.7164454753613905
729449922,5114,secondary,Coolock Lane,R104,F,50,0,False,False,236,26.0,36.95,230,31.0,27.192,218,30.0,832.596,256,31.0,0.388,87,26.0,33.116,266,29.0,-6.230918199142526,53.39748557512723,8.293,8.324949999999994,8.713350676136843,-0.031949999999994816,-0.4203506761368434
335052154,5114,secondary,North Road,R135,F,60,0,False,False,78,12.0,40.816,88,15.0,-1.097,84,15.0,828.17,87,15.0,0.397,29,12.0,30.249,90,15.0,-6.308638071947636,53.400640308704254,7.299,8.079513333333331,8.364441878928261,-0.7805133333333307,-1.0654418789282607
8684629,5114,secondary,Strand Road,R131,B,50,0,False,False,106,12.0,-1.764,123,15.0,0.988,122,15.0,813.723,125,15.0,0.368,37,12.0,50.755,134,15.0,-6.20599187931272,53.31963276742925,6.017,6.79423666666667,6.933365701709656,-0.7772366666666697,-0.9163657017096556
6146001,5115,tertiary,Castlewood Avenue,,B,50,0,False,False,433,15.0,31.014,443,17.0,3.44,389,17.0,801.715,442,17.0,0.379,162,14.0,39.819,457,17.0,-6.263905155161837,53.32271843715092,4.883,5.574023333333333,6.318951956902583,-0.6910233333333329,-1.4359519569025831
124755316,5114,secondary,Pembroke Street,R802,F,50,0,False,False,70,12.0,2.343,61,11.0,-23.489,61,13.0,799.291,91,17.0,0.437,27,12.0,48.813,93,17.0,-6.222946694306902,53.34002362406062,6.327,7.8469133333333305,7.043997488326169,-1.5199133333333306,-0.7169974883261689
25977421,5141,service,,,B,0,0,False,False,10,9.0,-3.043,12,10.0,13.332,10,9.0,803.762,12,11.0,0.43,4,4.0,59.552,13,11.0,-6.313833301665506,53.34031664846753,8.941,6.108016666666664,5.66484310071898,2.8329833333333365,3.2761568992810206
641747830,5141,service,,,B,0,0,False,False,3,3.0,8.252,6,6.0,-6.815,4,4.0,796.793,6,6.0,0.335,1,1.0,32.69,6,6.0,-6.2306144,53.39534755,4.647,7.43764,6.7583375711767815,-2.79064,-2.1113375711767812
661290223,5114,secondary,Sarsfield Road,R833,F,50,0,False,False,145,43.0,12.86,172,48.0,-13.848,146,44.0,791.437,174,48.0,0.353,60,40.0,52.226,177,47.0,-6.32700532346659,53.342166148107935,6.646,6.073223333333336,5.93326344044877,0.5727766666666643,0.7127365595512298
27800781,5122,residential,Adare Green,,B,50,0,False,False,3,1.0,-9.364,3,1.0,-11.594,4,1.0,791.716,3,1.0,0.315,2,1.0,66.878,4,1.0,-6.207034376383413,53.394725465989346,5.761,8.161413333333325,6.64529278493407,-2.400413333333325,-0.88429278493407
18196552,5122,residential,Ardara Avenue,,B,30,0,False,False,70,13.0,1.67,68,13.0,-3.06,54,12.0,801.503,71,13.0,0.332,28,13.0,51.116,79,14.0,-6.16962505206095,53.3960627089936,7.12,6.478890000000011,6.208496777465175,0.6411099999999887,0.911503222534825
683950789,5115,tertiary,Orwell Road,,B,50,0,False,False,46,11.0,11.066,98,17.0,-3.263,94,16.0,807.38,98,17.0,0.355,18,9.0,57.554,101,17.0,-6.272263013283805,53.30927679602501,5.811,6.076570000000017,5.812655337902423,-0.2655700000000172,-0.0016553379024228931
18970048,5122,residential,,,B,50,0,False,False,1,1.0,35.32,1,1.0,210.704,0,,,1,1.0,0.683,1,1.0,31.803,1,1.0,-6.353850850158997,53.33657101341864,2.651,9.395359999999995,6.552307672755898,-6.744359999999995,-3.901307672755898
3793265,5122,residential,Kildonan Road,,B,30,0,False,False,84,12.0,1.197,118,15.0,-1.649,88,14.0,783.541,118,15.0,0.321,33,11.0,51.264,124,15.0,-6.311591116389343,53.39245348263949,5.115,5.451419999999998,5.243922293555578,-0.3364199999999977,-0.12892229355557738
333905980,5122,residential,Sycamore Road,,B,50,0,False,False,91,14.0,6.977,113,16.0,2.387,99,16.0,796.463,115,16.0,0.344,35,14.0,63.048,121,16.0,-6.289326977685651,53.3945268651326,4.608,5.147203333333331,5.561507870953415,-0.5392033333333313,-0.9535078709534153
800690347,5122,residential,Willow Park Road,,B,50,0,False,False,137,12.0,1.64,164,14.0,-1.938,149,14.0,793.839,163,14.0,0.344,48,11.0,55.408,171,14.0,-6.279476596838565,53.390839369483146,5.07,5.418686666666677,5.324226244101738,-0.34868666666667636,-0.254226244101738
10506371,5122,residential,Corrib Road,,B,50,0,False,False,32,9.0,-5.908,46,15.0,-9.067,33,12.0,776.031,46,15.0,0.319,13,9.0,61.328,48,15.0,-6.292881691716874,53.31356171395081,5.622,5.150509999999998,5.253377360902076,0.47149000000000196,0.36862263909792414
509710798,5122,residential,Shanliss Road,,B,30,0,False,False,59,15.0,0.158,75,16.0,-0.303,63,16.0,794.07,74,16.0,0.319,27,14.0,51.819,82,17.0,-6.253949225095595,53.39107438035445,7.563,6.098059999999989,5.26132475851874,1.464940000000011,2.3016752414812593
271836181,5114,secondary,Clontarf Road,R807,F,50,0,False,False,20,6.0,0.559,27,7.0,-8.229,20,6.0,812.611,25,7.0,0.326,7,6.0,59.718,26,7.0,-6.225333612536775,53.36372786871985,5.302,6.0226500000000165,6.817127698938389,-0.7206500000000169,-1.5151276989383895
116019744,5122,residential,Shanliss Road,,B,30,0,False,False,85,14.0,2.496,98,15.0,-4.605,97,15.0,797.801,97,15.0,0.332,31,14.0,49.95,104,16.0,-6.262032182904611,53.39187368240957,5.762,5.573739999999998,5.303012346205744,0.18826000000000143,0.45898765379425566
3789247,5115,tertiary,North King Street,,F,30,0,False,False,122,20.0,12.522,139,22.0,-5.479,122,22.0,815.864,143,23.0,0.403,46,19.0,44.456,152,23.0,-6.280347954209897,53.34990738478792,5.991,6.0962099999999975,6.573434754200718,-0.1052099999999978,-0.582434754200718
13904648,5121,unclassified,Foley Street,,F,30,0,False,False,120,17.0,17.077,157,20.0,-13.44,151,20.0,814.575,155,20.0,0.372,47,16.0,47.638,164,20.0,-6.252353850883028,53.351659260777595,6.236,6.076433333333335,6.833277276592626,0.15956666666666486,-0.5972772765926262
582537776,5122,residential,Glasilawn Road,,B,30,0,False,False,94,11.0,6.036,112,14.0,-2.865,96,13.0,791.757,107,14.0,0.338,33,11.0,51.005,116,14.0,-6.277892240862067,53.38012930386331,5.937,6.006700000000013,5.370305698119725,-0.06970000000001253,0.5666943018802755
3786340,5114,secondary,Finglas Road,R135,F,60,0,False,False,85,17.0,24.556,102,20.0,3.422,87,19.0,820.387,105,20.0,0.366,36,17.0,40.461,116,21.0,-6.285540516471701,53.37403476727099,7.729,6.540813333333337,7.254139186316831,1.1881866666666632,0.47486081368316935
497894273,5141,service,,,B,0,0,False,False,3,2.0,1.663,3,2.0,-0.471,3,2.0,803.554,3,2.0,0.37,1,1.0,84.638,3,2.0,-6.15579250859089,53.38614881379981,4.623,5.734103333333328,7.123759586929907,-1.111103333333328,-2.500759586929907
906237420,5114,secondary,Dean Street,R110,B,50,0,False,False,52,26.0,33.275,63,35.0,54.002,42,29.0,831.353,62,33.0,0.446,18,13.0,36.687,66,36.0,-6.27273045,53.33894805,7.201,7.5504500000000005,7.642354464583298,-0.3494500000000009,-0.4413544645832985
260578709,5141,service,,,B,0,0,False,False,13,6.0,4.967,14,7.0,-1.635,12,5.0,820.696,13,7.0,0.4,6,4.0,54.668,14,7.0,-6.268170747398317,53.32090711308847,6.318,5.587273333333331,6.050029193125227,0.7307266666666683,0.26797080687477237
270859300,5122,residential,Oak Road,,B,50,0,False,False,100,13.0,-1.454,136,16.0,-7.954,111,16.0,801.799,137,16.0,0.34,40,13.0,44.512,144,16.0,-6.222512262400365,53.37385554913685,8.232,7.9201166666666705,6.33279306252003,0.31188333333332885,1.8992069374799696
26966985,5122,residential,Greendale Avenue,,B,30,0,False,False,133,13.0,-6.096,141,14.0,-5.064,125,14.0,789.356,147,14.0,0.323,49,13.0,54.003,163,15.0,-6.149848678701385,53.38449900619873,5.289,5.208800000000003,6.093482821395363,0.08019999999999694,-0.8044828213953634
354369976,5121,unclassified,Harbourmaster Place,,B,30,0,False,False,12,1.0,1.353,12,1.0,-4.884,7,1.0,804.082,11,1.0,0.31,5,1.0,61.416,13,1.0,-6.249981114306102,53.350608526593014,3.747,3.7943700000000007,6.227163635619617,-0.0473700000000008,-2.4801636356196175
30454721,5122,residential,West Road,,B,30,0,False,False,52,11.0,13.162,62,13.0,-6.184,50,12.0,814.639,61,13.0,0.389,20,11.0,44.899,63,13.0,-6.236057901287255,53.35817152002695,5.748,6.760350000000002,6.474639007857238,-1.0123500000000014,-0.726639007857238
49961184,5115,tertiary,O'Connell Street Lower,,F,30,0,False,False,558,19.0,30.005,844,26.0,0.509,727,26.0,823.966,843,26.0,0.4,208,19.0,34.886,888,26.0,-6.25960530516668,53.348616254753985,7.123,7.204216666666665,7.324523767227737,-0.0812166666666645,-0.20152376722773635
345032067,5141,service,,,B,0,0,False,False,4,4.0,38.825,4,4.0,34.131,4,4.0,836.78,5,5.0,0.419,1,1.0,34.466,7,6.0,-6.1733021,53.38032935,4.443,8.440650000000009,8.70873916977115,-3.997650000000009,-4.26573916977115
14047191,5122,residential,Avondale Avenue,,B,30,0,False,False,254,18.0,-0.504,312,23.0,-8.362,269,22.0,789.64,309,23.0,0.318,97,17.0,55.048,324,23.0,-6.276120834261436,53.35986029253861,7.149,6.262079999999988,5.298856214535992,0.8869200000000124,1.8501437854640077
3383514,5122,residential,North Road,,B,30,0,False,False,10,1.0,-14.301,10,1.0,-18.603,10,1.0,822.8,9,1.0,0.363,4,1.0,59.219,10,1.0,-6.304110890432448,53.39533491877117,4.953,4.743399999999998,6.043636365413156,0.20960000000000267,-1.0906363654131557
29561733,5114,secondary,North Circular Road,R101,B,50,0,False,False,168,27.0,29.324,240,35.0,26.041,191,33.0,817.17,237,35.0,0.372,67,27.0,35.327,251,36.0,-6.296873446501455,53.35297181599365,8.342,7.107256666666663,7.1177438937122375,1.2347433333333377,1.224256106287763
4919478,5121,unclassified,Clarendon Street,,F,30,1,False,False,329,27.0,20.018,401,33.0,-0.839,377,33.0,833.746,398,33.0,0.38,122,27.0,44.16,421,33.0,-6.26182959310169,53.3414891870318,7.899,7.294506666666663,7.452130737689367,0.6044933333333367,0.4468692623106332
266656302,5141,service,,,B,0,0,False,False,1,1.0,21.868,1,1.0,-19.338,1,1.0,815.234,1,1.0,0.364,1,1.0,38.24,1,1.0,-6.256189659034996,53.38878020006665,5.011,6.912929999999997,6.950448776100245,-1.9019299999999966,-1.939448776100245
29266714,5122,residential,Galtymore Road,,B,30,0,False,False,100,15.0,-6.304,112,17.0,-7.163,102,17.0,784.535,115,17.0,0.328,38,15.0,54.557,116,17.0,-6.321761751736966,53.331888108402296,3.257,3.948596666666671,4.789337968823337,-0.6915966666666709,-1.5323379688233367
38090686,5122,residential,Carmans Hall,,B,30,0,False,False,476,23.0,0.977,557,27.0,-7.228,493,27.0,786.644,548,27.0,0.329,170,23.0,59.729,552,27.0,-6.275662643366047,53.34079039256867,6.582,6.483659999999992,5.520281832432022,0.09834000000000742,1.061718167567978
27491804,5122,residential,Brookwood Crescent,,B,30,0,False,False,10,1.0,-17.986,10,1.0,-12.531,11,1.0,777.019,11,1.0,0.307,4,1.0,91.686,11,1.0,-6.19411639587814,53.3806674644576,5.526,5.218256666666673,6.228408365488233,0.3077433333333266,-0.7024083654882336
56044068,5114,secondary,Irishtown Road,R802,B,50,0,False,False,271,39.0,8.456,283,42.0,0.494,320,50.0,808.123,394,55.0,0.436,98,39.0,47.786,405,53.0,-6.226483887790889,53.34178987498623,9.08,9.767466666666673,7.493504802969192,-0.6874666666666727,1.5864951970308079
777580266,5141,service,,,B,0,0,False,False,1,1.0,46.256,3,3.0,51.418,3,3.0,792.736,3,3.0,0.343,2,2.0,40.128,3,3.0,-6.36673290386309,53.33210527889205,3.854,5.206743333333332,6.430418439754442,-1.3527433333333319,-2.576418439754442
335052154,5114,secondary,North Road,R135,F,60,0,False,False,42,12.0,43.353,52,15.0,66.937,41,12.0,828.263,47,15.0,0.505,16,12.0,32.431,54,15.0,-6.307108819114877,53.39876374706177,8.734,8.17378666666665,7.931559451792628,0.5602133333333494,0.8024405482073718
363539324,5141,service,,,B,0,0,False,False,1,1.0,3.4,1,1.0,-77.311,0,,,1,1.0,0.395,0,,,1,1.0,-6.24695775,53.3516057,8.138,7.933656666666669,6.361876181661392,0.20434333333333132,1.7761238183386077
22770392,5141,service,Argyle Square,,B,0,0,False,False,16,9.0,31.912,17,9.0,11.337,16,9.0,833.549,17,9.0,0.411,5,5.0,40.461,17,9.0,-6.239751547968285,53.32390043413155,5.462,7.246209999999995,7.411857441610093,-1.7842099999999954,-1.9498574416100931
81982579,5114,secondary,North Circular Road,R101,B,50,0,False,False,323,31.0,25.667,471,43.0,15.381,416,43.0,827.682,471,43.0,0.419,123,31.0,35.132,494,44.0,-6.291345796689663,53.35650405196508,6.691,6.632006666666668,7.1678098288318735,0.05899333333333168,-0.4768098288318736
26966985,5122,residential,Greendale Avenue,,B,30,0,False,False,125,12.0,-5.632,134,13.0,-7.904,115,11.0,792.898,132,13.0,0.317,48,12.0,56.185,144,14.0,-6.152099890905605,53.3855666522973,5.825,5.199610000000003,6.093482821395363,0.6253899999999968,-0.26848282139536295
24338010,5122,residential,Dean Swift Square,,B,30,0,False,False,333,24.0,0.768,357,28.0,-11.253,329,27.0,792.1,349,28.0,0.335,126,24.0,57.058,363,28.0,-6.274123853114425,53.34208471442914,6.461,6.473843333333331,5.520281832432022,-0.012843333333330875,0.9407181675679785
379666707,5141,service,,,B,0,0,False,False,14,13.0,10.727,16,16.0,35.865,17,16.0,874.842,18,17.0,0.582,2,2.0,62.105,19,18.0,-6.275742446559199,53.32916006170055,8.069,7.346523333333337,6.690520159963201,0.7224766666666635,1.3784798400367997
4402007,5114,secondary,St John's Road West,R148,F,50,0,False,False,393,41.0,33.238,424,43.0,29.298,440,45.0,845.408,502,49.0,0.444,146,41.0,44.123,512,48.0,-6.2912365042489515,53.34660742848264,7.341,7.0823933333333295,7.692533283479387,0.25860666666667065,-0.3515332834793865
8003984,5122,residential,Windmill Avenue,,B,30,0,False,False,9,6.0,-2.949,12,9.0,-4.836,12,8.0,787.073,12,8.0,0.305,2,1.0,52.559,13,9.0,-6.311418700876461,53.32069909399642,5.573,5.034486666666665,4.954164173703811,0.5385133333333352,0.6188358262961895
4395700,5115,tertiary,Saint Mary's Place North,,F,30,0,False,False,899,14.0,3.351,961,19.0,-3.12,858,17.0,799.436,958,18.0,0.34,336,13.0,49.33,1003,19.0,-6.26835706057971,53.3548907750366,5.069,5.2025033333333335,5.542289856935468,-0.13350333333333353,-0.47328985693546777
27806145,5121,unclassified,Exchange Street Upper,,F,30,0,False,False,251,29.0,28.541,276,33.0,23.256,229,34.0,826.579,280,34.0,0.439,93,23.0,34.355,296,35.0,-6.26792515,53.344154950000004,7.402,7.718049999999998,7.62360337840264,-0.31604999999999794,-0.22160337840263988
750308791,5141,service,Sarsfield Road,,F,50,0,False,False,19,4.0,29.54,18,4.0,4.847,18,4.0,795.995,19,4.0,0.343,8,4.0,46.732,20,4.0,-6.32562374986815,53.3419700405222,10.26,6.153109999999997,6.243511786383563,4.106890000000003,4.016488213616436
29093970,5122,residential,Cherry Orchard Parade,,B,50,0,False,False,40,12.0,-3.015,51,15.0,-5.722,37,15.0,779.019,49,15.0,0.302,17,12.0,51.893,54,16.0,-6.3660774413078185,53.335498838045126,3.56,3.647060000000006,3.8911847268492807,-0.08706000000000591,-0.3311847268492807
24960743,5114,secondary,D'Olier Street,R138,F,30,0,False,False,425,22.0,38.485,602,27.0,7.475,570,27.0,817.069,597,27.0,0.385,159,18.0,25.663,617,27.0,-6.257496073979882,53.34600262652737,7.32,7.117003333333328,7.416662930702636,0.2029966666666727,-0.0966629307026361
12120960,5141,service,Hospital Road,,B,25,0,False,False,9,1.0,-31.115,10,1.0,-24.557,9,1.0,815.768,10,1.0,0.32,4,1.0,77.478,9,1.0,-6.228739483490255,53.386359498844996,5.441,6.674856666666672,6.663103661203651,-1.2338566666666724,-1.2221036612036515
509685034,5114,secondary,,R139,F,60,0,False,False,108,20.0,58.057,122,24.0,12.059,112,22.0,840.154,123,24.0,0.347,41,20.0,27.112,134,25.0,-6.21254432907733,53.40960446446435,11.766,11.326639999999996,10.783148455376626,0.4393600000000042,0.9828515446233741
27490650,5122,residential,Edenmore Grove,,B,30,0,False,False,7,2.0,-7.998,6,2.0,-7.732,3,1.0,803.122,6,2.0,0.386,3,2.0,58.886,6,2.0,-6.182643691599988,53.38598669396038,3.938,4.525176666666664,6.654517117092492,-0.587176666666664,-2.716517117092492
29093981,5122,residential,,,B,50,0,False,False,1,1.0,8.979,1,1.0,-28.275,0,,,1,1.0,0.304,0,,,1,1.0,-6.3712760500000005,53.335701400000005,2.027,3.103176666666661,4.553213393842223,-1.0761766666666608,-2.526213393842223
22370535,5115,tertiary,Abbeyfield,,B,30,0,False,False,147,17.0,5.944,174,21.0,-4.978,148,20.0,809.495,174,21.0,0.327,57,17.0,49.858,200,22.0,-6.203671223967927,53.37477961103629,4.947,5.731353333333326,6.810535860382469,-0.7843533333333257,-1.863535860382469
259714532,5141,service,,,B,0,0,False,False,24,16.0,7.826,29,20.0,1.022,25,18.0,813.762,28,20.0,0.357,11,8.0,44.789,29,20.0,-6.17413817941025,53.3662840290897,5.33,6.934283333333333,7.015694391251733,-1.604283333333333,-1.685694391251733
45357024,5114,secondary,Anglesea Road,R815,B,50,0,False,False,218,33.0,18.264,218,34.0,7.556,199,35.0,833.722,225,36.0,0.422,83,33.0,49.118,236,36.0,-6.230343219488551,53.32348267398715,8.212,8.801576666666671,7.804750140159837,-0.5895766666666713,0.4072498598401628
32212072,5122,residential,Dromard Road,,B,30,0,False,False,8,1.0,-16.358,8,1.0,-12.369,9,1.0,784.249,9,1.0,0.34,4,1.0,63.104,9,1.0,-6.32173312879139,53.328040621288544,0.519,1.8098233333333311,4.3635201275764866,-1.2908233333333312,-3.8445201275764864
166281799,5122,residential,Brandon Road,,B,30,0,False,False,119,12.0,-8.94,135,14.0,-4.729,97,14.0,780.078,135,14.0,0.328,45,12.0,58.525,142,14.0,-6.327598253598081,53.32666379628404,5.069,4.43919666666666,4.3475784488850895,0.6298033333333404,0.7214215511149105
